Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, May 3",9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,52.9,52.2,52.3
"Fri, May 4",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-33.1B,-28.5B,
"Fri, May 4",2:45am,EUR,Low Impact Expected,French Trade Balance,-5.3B,-4.9B,-5.0B
"Fri, May 4",3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,-86.7K,-100.2K,-47.7K
"Fri, May 4",3:15am,EUR,Low Impact Expected,Spanish Services PMI,55.6,56.1,56.2
"Fri, May 4",3:45am,EUR,Low Impact Expected,Italian Services PMI,52.6,53.0,52.6
"Fri, May 4",3:50am,EUR,Low Impact Expected,French Final Services PMI,57.4,57.4,57.4
"Fri, May 4",3:55am,EUR,Low Impact Expected,German Final Services PMI,53.0,54.1,54.1
"Fri, May 4",4:00am,EUR,Low Impact Expected,Final Services PMI,54.7,55.0,55.0
"Fri, May 4",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.1%,0.5%,0.3%
"Fri, May 4",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.1%,0.2%,0.2%
"Fri, May 4",8:30am,USD,High Impact Expected,Non-Farm Employment Change,164K,190K,135K
"Fri, May 4",8:30am,USD,High Impact Expected,Unemployment Rate,3.9%,4.0%,4.1%
"Fri, May 4",9:00am,EUR,Medium Impact Expected,German Buba President Weidmann Speaks,,,
"Fri, May 4",10:00am,CAD,Medium Impact Expected,Ivey PMI,71.5,60.2,59.8
"Fri, May 4",12:45pm,USD,Medium Impact Expected,FOMC Member Dudley Speaks,,,
"Fri, May 4",3:00pm,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
"Fri, May 4",5:30pm,USD,Medium Impact Expected,FOMC Member Quarles Speaks,,,
"Fri, May 4",8:00pm,USD,Medium Impact Expected,FOMC Member Bostic Speaks,,,
"Sun, May 6",6:30pm,AUD,Low Impact Expected,AIG Construction Index,55.4,57.2,
"Sun, May 6",7:00pm,USD,Medium Impact Expected,FOMC Member Quarles Speaks,,,
"Sun, May 6",7:50pm,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,,,
"Sun, May 6",9:30pm,AUD,Medium Impact Expected,NAB Business Confidence,10,8,
"Sun, May 6",9:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,-0.2%,-0.1%,
"Mon, May 7",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,-0.9%,0.5%,0.3%
"Mon, May 7",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,757B,738B,
"Mon, May 7",All Day,GBP,Non-Economic,Bank Holiday,,,
"Mon, May 7",3:15am,CHF,Low Impact Expected,CPI m/m,0.2%,0.3%,0.4%
"Mon, May 7",4:00am,CAD,Medium Impact Expected,Gov Council Member Lane Speaks,,,
"Mon, May 7",4:10am,EUR,Low Impact Expected,Retail PMI,48.6,50.1,
"Mon, May 7",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,19.2,21.2,19.6
"Mon, May 7",8:25am,USD,Medium Impact Expected,FOMC Member Bostic Speaks,,,
"Mon, May 7",2:00pm,USD,Medium Impact Expected,FOMC Member Barkin Speaks,,,
"Mon, May 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,11.6B,16.2B,13.6B
"Mon, May 7",7:30pm,JPY,Low Impact Expected,Household Spending y/y,-0.7%,1.2%,-0.9%
"Mon, May 7",9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.0%,0.2%,0.6%
"Mon, May 7",11:00pm,NZD,High Impact Expected,Inflation Expectations q/q,2.01%,2.11%,
"Mon, May 7",11:13pm,CNY,Medium Impact Expected,Trade Balance,183B,187B,-30B
"Mon, May 7",11:15pm,CNY,Low Impact Expected,USD-Denominated Trade Balance,28.8B,27.5B,-5.0B
"Mon, May 7",11:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.05|4.2,0.03|4.2,
"Tue, May 8",1:45am,CHF,Low Impact Expected,Unemployment Rate,2.7%,2.9%,2.8%
"Tue, May 8",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,1.0%,0.8%,-1.7%
"Tue, May 8",2:00am,EUR,Low Impact Expected,German Trade Balance,22.0B,19.9B,19.4B
"Tue, May 8",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Tue, May 8",3:15am,USD,High Impact Expected,Fed Chair Powell Speaks,,,
"Tue, May 8",3:30am,GBP,Medium Impact Expected,Halifax HPI m/m,-3.1%,-0.3%,1.6%
"Tue, May 8",5:30am,AUD,High Impact Expected,Annual Budget Release,,,
"Tue, May 8",6:00am,USD,Low Impact Expected,NFIB Small Business Index,104.8,105.2,104.7
"Tue, May 8",8:13am,CAD,Low Impact Expected,Housing Starts,214K,218K,225K
"Tue, May 8",10:00am,USD,Low Impact Expected,JOLTS Job Openings,6.55M,6.02M,6.08M
"Tue, May 8",10:02am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,53.6,51.3,52.6
"Tue, May 8",2:00pm,USD,High Impact Expected,President Trump Speaks,,,
"Tue, May 8",2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
"Tue, May 8",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,-4.2%,-0.7%,1.4%
"Tue, May 8",8:00pm,JPY,Low Impact Expected,Average Cash Earnings y/y,2.1%,1.1%,1.0%
"Wed, May 9",1:03am,JPY,Low Impact Expected,Leading Indicators,105.0%,105.2%,106.0%
"Wed, May 9",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,-0.4%,0.4%,1.1%
"Wed, May 9",4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,-0.2%,0.1%,0.7%
"Wed, May 9",5:33am,EUR,Low Impact Expected,German 30-y Bond Auction,1.26|1.1,1.12|1.0,
"Wed, May 9",5:35am,GBP,Low Impact Expected,10-y Bond Auction,1.61|2.2,1.60|2.4,
"Wed, May 9",8:30am,CAD,Medium Impact Expected,Building Permits m/m,3.1%,2.0%,-2.8%
"Wed, May 9",8:30am,USD,High Impact Expected,PPI m/m,0.1%,0.2%,0.3%
"Wed, May 9",8:30am,USD,Medium Impact Expected,Core PPI m/m,0.2%,0.2%,0.3%
"Wed, May 9",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.3%,0.6%,0.5%
"Wed, May 9",10:30am,USD,High Impact Expected,Crude Oil Inventories,-2.2M,-0.2M,6.2M
"Wed, May 9",12:30pm,USD,Medium Impact Expected,FOMC Member Bostic Speaks,,,
"Wed, May 9",1:01pm,USD,Low Impact Expected,10-y Bond Auction,3.00|2.6,2.80|2.5,
"Wed, May 9",5:00pm,NZD,High Impact Expected,Official Cash Rate,1.75%,1.75%,1.75%
"Wed, May 9",5:00pm,NZD,High Impact Expected,RBNZ Monetary Policy Statement,,,
"Wed, May 9",5:00pm,NZD,High Impact Expected,RBNZ Rate Statement,,,
"Wed, May 9",6:00pm,NZD,High Impact Expected,RBNZ Press Conference,,,
"Wed, May 9",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,-8%,-1%,0%
"Wed, May 9",7:50pm,JPY,Low Impact Expected,Bank Lending y/y,2.1%,1.9%,2.0%
"Wed, May 9",7:50pm,JPY,Low Impact Expected,BOJ Summary of Opinions,,,
"Wed, May 9",7:53pm,JPY,Low Impact Expected,Current Account,1.77T,1.62T,0.96T
"Wed, May 9",9:10pm,NZD,High Impact Expected,RBNZ Gov Orr Speaks,,,
"Wed, May 9",9:30pm,CNY,Medium Impact Expected,CPI y/y,1.8%,1.9%,2.1%
"Wed, May 9",9:30pm,CNY,Medium Impact Expected,PPI y/y,3.4%,3.4%,3.1%
"Thu, May 10",1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,49.0,49.2,48.9
"Thu, May 10",All Day,CHF,Non-Economic,Bank Holiday,,,
"Thu, May 10",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Thu, May 10",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Thu, May 10",4:00am,EUR,Low Impact Expected,ECB Economic Bulletin,,,
"Thu, May 10",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,1.2%,0.4%,-0.5%
"Thu, May 10",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,-0.1%,-0.2%,-0.2%
"Thu, May 10",4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-12.3B,-11.2B,-10.4B
"Thu, May 10",4:30am,GBP,Low Impact Expected,Construction Output m/m,-2.3%,-2.1%,-1.0%
"Thu, May 10",4:30am,GBP,Low Impact Expected,Industrial Production m/m,0.1%,0.1%,0.1%
"Thu, May 10",7:00am,GBP,High Impact Expected,BOE Monetary Policy Report,,,
"Thu, May 10",7:00am,GBP,High Impact Expected,Monetary Policy Summary,,,
"Thu, May 10",7:00am,GBP,High Impact Expected,MPC Official Bank Rate Votes,2-0-7,2-0-7,2-0-7
"Thu, May 10",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, May 10",7:00am,GBP,Medium Impact Expected,Asset Purchase Facility,435B,435B,435B
"Thu, May 10",7:00am,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
"Thu, May 10",7:01am,GBP,Low Impact Expected,NIESR GDP Estimate,0.1%,0.1%,
"Thu, May 10",8:30am,CAD,Medium Impact Expected,NHPI m/m,0.0%,0.0%,-0.2%
"Thu, May 10",8:30am,USD,High Impact Expected,Core CPI m/m,0.1%,0.2%,0.2%
"Thu, May 10",8:30am,USD,High Impact Expected,CPI m/m,0.2%,0.3%,-0.1%
"Thu, May 10",8:30am,USD,High Impact Expected,CPI y/y,2.5%,2.5%,2.4%
"Thu, May 10",8:30am,USD,Medium Impact Expected,Unemployment Claims,211K,219K,211K
"Thu, May 10",10:30am,USD,Low Impact Expected,Natural Gas Storage,89B,81B,62B
"Thu, May 10",1:01pm,USD,Low Impact Expected,30-y Bond Auction,3.13|2.4,3.04|2.4,
"Thu, May 10",2:00pm,USD,Low Impact Expected,Federal Budget Balance,214.3B,201.2B,-208.7B
"Thu, May 10",6:30pm,NZD,Medium Impact Expected,BusinessNZ Manufacturing Index,58.9,53.1,
"Thu, May 10",6:45pm,NZD,Low Impact Expected,FPI m/m,0.1%,1.0%,
"Thu, May 10",7:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,3.3%,3.2%,3.1%
"Thu, May 10",9:30pm,AUD,Low Impact Expected,Home Loans m/m,-2.2%,-1.9%,-0.3%
"Fri, May 11",5:00am,CNY,Low Impact Expected,M2 Money Supply y/y,8.3%,8.5%,8.2%
"Fri, May 11",5:00am,CNY,Low Impact Expected,New Loans,1180B,1100B,1120B
"Fri, May 11",8:30am,CAD,High Impact Expected,Employment Change,-1.1K,17.8K,32.3K
"Fri, May 11",8:30am,CAD,High Impact Expected,Unemployment Rate,5.8%,5.8%,5.8%
"Fri, May 11",8:30am,USD,Low Impact Expected,Import Prices m/m,0.3%,0.5%,-0.2%
"Fri, May 11",9:10am,CAD,Medium Impact Expected,Gov Council Member Wilkins Speaks,,,
"Fri, May 11",9:15am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Fri, May 11",10:00am,USD,Medium Impact Expected,Prelim UoM Consumer Sentiment,98.8,98.4,98.8
"Fri, May 11",10:00am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,2.8%,2.7%,
"Sun, May 13",6:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,55.9,58.6,
"Sun, May 13",7:50pm,JPY,Low Impact Expected,PPI y/y,2.0%,2.0%,2.1%
"Mon, May 14",1:59am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,22.0%,28.1%,
"Mon, May 14",2:45am,USD,Medium Impact Expected,FOMC Member Mester Speaks,,,
"Mon, May 14",11:00am,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
"Mon, May 14",7:10pm,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
"Mon, May 14",9:30pm,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
"Mon, May 14",9:40pm,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
"Mon, May 14",10:00pm,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,7.0%,7.4%,7.5%
"Mon, May 14",10:00pm,CNY,Medium Impact Expected,Industrial Production y/y,7.0%,6.4%,6.0%
"Mon, May 14",10:00pm,CNY,Low Impact Expected,Retail Sales y/y,9.4%,10.0%,10.1%
"Mon, May 14",10:00pm,CNY,Low Impact Expected,Unemployment Rate,4.9%,5.1%,
"Mon, May 14",11:35pm,JPY,Low Impact Expected,30-y Bond Auction,0.75|4.4,0.71|4.3,
"Tue, May 15",12:30am,JPY,Low Impact Expected,Tertiary Industry Activity m/m,-0.3%,-0.2%,0.1%
"Tue, May 15",2:00am,EUR,Medium Impact Expected,German Prelim GDP q/q,0.3%,0.4%,0.6%
"Tue, May 15",2:45am,EUR,Low Impact Expected,French Final CPI m/m,0.2%,0.1%,0.1%
"Tue, May 15",2:45am,EUR,Low Impact Expected,French Prelim Private Payrolls q/q,0.3%,0.4%,0.4%
"Tue, May 15",3:15am,CHF,Medium Impact Expected,PPI m/m,0.4%,0.3%,-0.2%
"Tue, May 15",4:30am,GBP,High Impact Expected,Average Earnings Index 3m/y,2.6%,2.7%,2.8%
"Tue, May 15",4:30am,GBP,Medium Impact Expected,Claimant Count Change,31.2K,13.3K,15.7K
"Tue, May 15",4:30am,GBP,Medium Impact Expected,Unemployment Rate,4.2%,4.2%,4.2%
"Tue, May 15",5:00am,EUR,Medium Impact Expected,Flash GDP q/q,0.4%,0.4%,0.4%
"Tue, May 15",5:00am,EUR,Medium Impact Expected,German ZEW Economic Sentiment,-8.2,-8.0,-8.2
"Tue, May 15",5:00am,EUR,Low Impact Expected,Industrial Production m/m,0.5%,0.6%,-0.9%
"Tue, May 15",5:00am,EUR,Low Impact Expected,ZEW Economic Sentiment,2.4,2.0,1.9
"Tue, May 15",8:30am,USD,High Impact Expected,Core Retail Sales m/m,0.3%,0.5%,0.4%
"Tue, May 15",8:30am,USD,High Impact Expected,Retail Sales m/m,0.3%,0.4%,0.8%
"Tue, May 15",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,20.1,15.1,15.8
"Tue, May 15",10:00am,USD,Low Impact Expected,Business Inventories m/m,0.0%,0.2%,0.6%
"Tue, May 15",10:00am,USD,Low Impact Expected,NAHB Housing Market Index,70,70,68
"Tue, May 15",10:19am,NZD,Medium Impact Expected,GDT Price Index,1.9%,-1.1%,
"Tue, May 15",12:45pm,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
"Tue, May 15",4:00pm,USD,Low Impact Expected,TIC Long-Term Purchases,61.8B,51.3B,49.0B
"Tue, May 15",7:50pm,JPY,Medium Impact Expected,Prelim GDP q/q,-0.2%,0.0%,0.4%
"Tue, May 15",7:50pm,JPY,Low Impact Expected,Prelim GDP Price Index y/y,0.5%,0.3%,0.1%
"Tue, May 15",8:30pm,AUD,Low Impact Expected,Westpac Consumer Sentiment,-0.6%,-0.6%,
"Tue, May 15",9:30pm,AUD,High Impact Expected,Wage Price Index q/q,0.5%,0.6%,0.5%
"Tue, May 15",9:30pm,CNY,Low Impact Expected,New Home Prices m/m,0.57%,0.42%,
"Wed, May 16",12:30am,JPY,Low Impact Expected,Revised Industrial Production m/m,1.4%,1.2%,1.2%
"Wed, May 16",2:00am,EUR,Low Impact Expected,German Final CPI m/m,0.0%,0.0%,0.0%
"Wed, May 16",5:00am,EUR,Medium Impact Expected,Final CPI y/y,1.2%,1.2%,1.2%
"Wed, May 16",5:00am,EUR,Low Impact Expected,Final Core CPI y/y,0.7%,0.7%,0.7%
"Wed, May 16",5:35am,EUR,Low Impact Expected,German 10-y Bond Auction,0.62|2.8,0.51|1.4,
"Wed, May 16",8:00am,EUR,Medium Impact Expected,ECB President Draghi Speaks,,,
"Wed, May 16",8:30am,CAD,Medium Impact Expected,Manufacturing Sales m/m,1.4%,1.1%,2.7%
"Wed, May 16",8:30am,USD,High Impact Expected,Building Permits,1.35M,1.35M,1.38M
"Wed, May 16",8:30am,USD,Medium Impact Expected,FOMC Member Bostic Speaks,,,
"Wed, May 16",8:30am,USD,Medium Impact Expected,Housing Starts,1.29M,1.32M,1.34M
"Wed, May 16",9:15am,USD,Medium Impact Expected,Capacity Utilization Rate,78.0%,78.4%,77.6%
"Wed, May 16",9:15am,USD,Medium Impact Expected,Industrial Production m/m,0.7%,0.6%,0.7%
"Wed, May 16",9:30am,GBP,Low Impact Expected,CB Leading Index m/m,-0.2%,-0.3%,
"Wed, May 16",10:00am,USD,Medium Impact Expected,Mortgage Delinquencies,4.63%,5.17%,
"Wed, May 16",10:30am,USD,High Impact Expected,Crude Oil Inventories,-1.4M,-1.1M,-2.2M
"Wed, May 16",12:00pm,CAD,Medium Impact Expected,Gov Council Member Schembri Speaks,,,
"Wed, May 16",12:00pm,CHF,High Impact Expected,SNB Chairman Jordan Speaks,,,
"Wed, May 16",6:45pm,NZD,Low Impact Expected,PPI Input q/q,0.6%,0.3%,0.9%
"Wed, May 16",6:45pm,NZD,Low Impact Expected,PPI Output q/q,0.2%,0.2%,1.0%
"Wed, May 16",7:50pm,JPY,Low Impact Expected,Core Machinery Orders m/m,-3.9%,-2.9%,2.1%
"Wed, May 16",9:00pm,AUD,Low Impact Expected,MI Inflation Expectations,3.7%,3.6%,
"Wed, May 16",9:30pm,AUD,High Impact Expected,Employment Change,22.6K,19.8K,-0.7K
"Wed, May 16",9:30pm,AUD,High Impact Expected,Unemployment Rate,5.6%,5.5%,5.5%
"Wed, May 16",10:00pm,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,0.1%,0.5%,
"Wed, May 16",10:00pm,NZD,High Impact Expected,Annual Budget Release,,,
"Thu, May 17",4:00am,EUR,Low Impact Expected,Italian Trade Balance,4.53B,3.74B,3.10B
"Thu, May 17",4:57am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.37|2.3,1.29|2.0,
"Thu, May 17",8:30am,CAD,Medium Impact Expected,Foreign Securities Purchases,6.15B,3.00B,4.32B
"Thu, May 17",8:30am,CAD,Low Impact Expected,ADP Non-Farm Employment Change,30.2K,59.3K,
"Thu, May 17",8:30am,USD,Medium Impact Expected,Unemployment Claims,222K,216K,211K
"Thu, May 17",8:32am,USD,Medium Impact Expected,Philly Fed Manufacturing Index,34.4,21.1,23.2
"Thu, May 17",10:00am,USD,Low Impact Expected,CB Leading Index m/m,0.4%,0.4%,0.4%
"Thu, May 17",10:30am,USD,Low Impact Expected,Natural Gas Storage,106B,105B,89B
"Thu, May 17",12:00pm,GBP,Medium Impact Expected,MPC Member Haldane Speaks,,,
"Thu, May 17",7:30pm,JPY,Low Impact Expected,National Core CPI y/y,0.7%,0.8%,0.9%
"Fri, May 18",2:00am,EUR,Low Impact Expected,German PPI m/m,0.5%,0.3%,0.1%
"Fri, May 18",2:00am,EUR,Low Impact Expected,German WPI m/m,0.5%,0.2%,0.0%
"Fri, May 18",3:00am,USD,Medium Impact Expected,FOMC Member Mester Speaks,,,
"Fri, May 18",4:00am,EUR,Low Impact Expected,Current Account,32.0B,35.1B,36.8B
"Fri, May 18",5:00am,EUR,Low Impact Expected,Trade Balance,21.2B,20.7B,20.9B
"Fri, May 18",8:30am,CAD,High Impact Expected,Core Retail Sales m/m,-0.2%,0.5%,0.0%
"Fri, May 18",8:30am,CAD,High Impact Expected,CPI m/m,0.3%,0.3%,0.3%
"Fri, May 18",8:30am,CAD,Medium Impact Expected,Common CPI y/y,1.9%,1.9%,
"Fri, May 18",8:30am,CAD,Medium Impact Expected,Median CPI y/y,2.1%,2.1%,
"Fri, May 18",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,0.6%,0.3%,0.5%
"Fri, May 18",8:30am,CAD,Medium Impact Expected,Trimmed CPI y/y,2.1%,2.0%,
"Fri, May 18",8:30am,CAD,Low Impact Expected,Core CPI m/m,0.1%,0.2%,
"Fri, May 18",9:15am,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
"Sun, May 20",6:45pm,NZD,High Impact Expected,Retail Sales q/q,0.1%,1.0%,1.4%
"Sun, May 20",6:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,-1.3%,-1.5%,
"Sun, May 20",6:47pm,NZD,Medium Impact Expected,Core Retail Sales q/q,0.6%,1.1%,1.8%
"Sun, May 20",7:01pm,GBP,Low Impact Expected,Rightmove HPI m/m,0.8%,0.4%,
"Sun, May 20",7:50pm,JPY,Low Impact Expected,Trade Balance,0.55T,0.11T,0.17T
"Sun, May 20",11:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,7.0%,7.4%,
"Mon, May 21",All Day,CHF,Non-Economic,Bank Holiday,,,
"Mon, May 21",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Mon, May 21",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Mon, May 21",All Day,CAD,Non-Economic,Bank Holiday,,,
"Mon, May 21",10:30am,AUD,Low Impact Expected,CB Leading Index m/m,0.2%,0.2%,
"Mon, May 21",11:30am,USD,Medium Impact Expected,FOMC Member Bostic Speaks,,,
"Tue, May 22",1:00am,JPY,Low Impact Expected,BOJ Core CPI y/y,0.5%,0.6%,0.7%
"Tue, May 22",4:15am,GBP,Medium Impact Expected,MPC Member Vlieghe Speaks,,,
"Tue, May 22",4:30am,GBP,Medium Impact Expected,Public Sector Net Borrowing,6.2B,7.2B,-0.8B
"Tue, May 22",5:00am,GBP,High Impact Expected,Monetary Policy Report Hearings,,,
"Tue, May 22",6:00am,EUR,Low Impact Expected,German Buba Monthly Report,,,
"Tue, May 22",6:00am,GBP,Low Impact Expected,CBI Industrial Order Expectations,-3,2,4
"Tue, May 22",8:30am,CAD,Low Impact Expected,Wholesale Sales m/m,1.1%,0.8%,-0.4%
"Tue, May 22",9:00am,CNY,Low Impact Expected,CB Leading Index m/m,1.5%,1.6%,
"Tue, May 22",9:59am,USD,Low Impact Expected,Richmond Manufacturing Index,16,9,-3
"Tue, May 22",8:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.2%,-0.1%,
"Tue, May 22",8:30pm,JPY,Low Impact Expected,Flash Manufacturing PMI,52.5,53.6,53.8
"Tue, May 22",9:30pm,AUD,Medium Impact Expected,Construction Work Done q/q,0.2%,1.1%,-18.3%
"Wed, May 23",12:30am,JPY,Low Impact Expected,All Industries Activity m/m,0.0%,0.1%,0.4%
"Wed, May 23",3:00am,EUR,Medium Impact Expected,French Flash Manufacturing PMI,55.1,53.6,53.8
"Wed, May 23",3:00am,EUR,Medium Impact Expected,French Flash Services PMI,54.3,57.1,57.4
"Wed, May 23",3:30am,EUR,Medium Impact Expected,German Flash Manufacturing PMI,56.8,57.9,58.1
"Wed, May 23",3:30am,EUR,Medium Impact Expected,German Flash Services PMI,52.1,53.1,53.0
"Wed, May 23",4:00am,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
"Wed, May 23",4:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,55.5,56.1,56.2
"Wed, May 23",4:00am,EUR,Medium Impact Expected,Flash Services PMI,53.9,54.7,54.7
"Wed, May 23",4:30am,GBP,High Impact Expected,CPI y/y,2.4%,2.5%,2.5%
"Wed, May 23",4:30am,GBP,Medium Impact Expected,PPI Input m/m,0.4%,1.0%,0.1%
"Wed, May 23",4:30am,GBP,Medium Impact Expected,RPI y/y,3.4%,3.4%,3.3%
"Wed, May 23",4:30am,GBP,Low Impact Expected,Core CPI y/y,2.1%,2.2%,2.3%
"Wed, May 23",4:30am,GBP,Low Impact Expected,HPI y/y,4.2%,4.4%,4.2%
"Wed, May 23",4:30am,GBP,Low Impact Expected,PPI Output m/m,0.3%,0.3%,0.3%
"Wed, May 23",6:00am,GBP,Low Impact Expected,CBI Realized Sales,11,4,-2
"Wed, May 23",9:45am,USD,Low Impact Expected,Flash Manufacturing PMI,56.6,56.6,56.5
"Wed, May 23",9:45am,USD,Low Impact Expected,Flash Services PMI,55.7,54.9,54.6
"Wed, May 23",9:55am,EUR,Low Impact Expected,Consumer Confidence,0,0,0
"Wed, May 23",10:00am,USD,Low Impact Expected,New Home Sales,662K,680K,672K
"Wed, May 23",10:30am,USD,High Impact Expected,Crude Oil Inventories,5.8M,-2.5M,-1.4M
