Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Aug 8",8:45am,USD,Medium Impact Expected,FOMC Member Barkin Speaks,,,
"Wed, Aug 8",10:30am,USD,High Impact Expected,Crude Oil Inventories,-1.4M,-2.8M,3.8M
"Wed, Aug 8",1:01pm,USD,Low Impact Expected,10-y Bond Auction,2.96|2.5,2.86|2.6,
"Wed, Aug 8",5:00pm,NZD,High Impact Expected,Official Cash Rate,1.75%,1.75%,1.75%
"Wed, Aug 8",5:00pm,NZD,High Impact Expected,RBNZ Monetary Policy Statement,,,
"Wed, Aug 8",5:00pm,NZD,High Impact Expected,RBNZ Rate Statement,,,
"Wed, Aug 8",6:00pm,NZD,High Impact Expected,RBNZ Press Conference,,,
"Wed, Aug 8",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,4%,4%,3%
"Wed, Aug 8",7:50pm,JPY,Low Impact Expected,Core Machinery Orders m/m,-8.8%,-1.2%,-3.7%
"Wed, Aug 8",7:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,3.0%,3.1%,3.1%
"Wed, Aug 8",9:29pm,CNY,Medium Impact Expected,CPI y/y,2.1%,2.0%,1.9%
"Wed, Aug 8",9:29pm,CNY,Low Impact Expected,PPI y/y,4.6%,4.4%,4.7%
"Wed, Aug 8",11:35pm,JPY,Low Impact Expected,30-y Bond Auction,0.85|4.7,0.70|5.0,
"Thu, Aug 9",1:45am,CHF,Low Impact Expected,Unemployment Rate,2.6%,2.6%,2.6%
"Thu, Aug 9",1:58am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,13.0%,11.4%,
"Thu, Aug 9",4:00am,EUR,Low Impact Expected,ECB Economic Bulletin,,,
"Thu, Aug 9",8:13am,CAD,Low Impact Expected,Housing Starts,206K,220K,246K
"Thu, Aug 9",8:30am,CAD,Medium Impact Expected,NHPI m/m,0.1%,0.0%,0.0%
"Thu, Aug 9",8:30am,USD,High Impact Expected,PPI m/m,0.0%,0.2%,0.3%
"Thu, Aug 9",8:30am,USD,Medium Impact Expected,Core PPI m/m,0.1%,0.2%,0.3%
"Thu, Aug 9",8:30am,USD,Medium Impact Expected,Unemployment Claims,213K,220K,219K
"Thu, Aug 9",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.1%,0.0%,0.0%
"Thu, Aug 9",10:30am,USD,Low Impact Expected,Natural Gas Storage,46B,49B,35B
"Thu, Aug 9",1:01pm,USD,Low Impact Expected,30-y Bond Auction,3.09|2.3,2.96|2.3,
"Thu, Aug 9",6:30pm,NZD,Medium Impact Expected,BusinessNZ Manufacturing Index,51.2,52.7,
"Thu, Aug 9",7:50pm,JPY,Medium Impact Expected,Prelim GDP q/q,0.5%,0.3%,-0.2%
"Thu, Aug 9",7:50pm,JPY,Low Impact Expected,PPI y/y,3.1%,2.9%,2.8%
"Thu, Aug 9",7:50pm,JPY,Low Impact Expected,Prelim GDP Price Index y/y,0.1%,0.0%,0.5%
"Thu, Aug 9",9:30pm,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
"Fri, Aug 10",12:30am,JPY,Low Impact Expected,Tertiary Industry Activity m/m,-0.5%,-0.2%,0.2%
"Fri, Aug 10",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,0.6%,0.5%,-0.2%
"Fri, Aug 10",2:45am,EUR,Low Impact Expected,French Prelim Private Payrolls q/q,0.2%,0.3%,0.2%
"Fri, Aug 10",4:03am,EUR,Low Impact Expected,Italian Trade Balance,5.07B,3.41B,3.37B
"Fri, Aug 10",4:30am,GBP,High Impact Expected,GDP m/m,0.1%,0.2%,0.3%
"Fri, Aug 10",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.4%,0.3%,0.6%
"Fri, Aug 10",4:30am,GBP,High Impact Expected,Prelim GDP q/q,0.4%,0.4%,0.2%
"Fri, Aug 10",4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-11.4B,-12.0B,-12.5B
"Fri, Aug 10",4:30am,GBP,Medium Impact Expected,Prelim Business Investment q/q,0.5%,0.3%,-0.4%
"Fri, Aug 10",4:30am,GBP,Low Impact Expected,Construction Output m/m,1.4%,-0.2%,2.9%
"Fri, Aug 10",4:30am,GBP,Low Impact Expected,Index of Services 3m/3m,0.5%,0.6%,0.4%
"Fri, Aug 10",4:30am,GBP,Low Impact Expected,Industrial Production m/m,0.4%,0.4%,-0.2%
"Fri, Aug 10",8:30am,CAD,High Impact Expected,Employment Change,54.1K,17.0K,31.8K
"Fri, Aug 10",8:30am,CAD,High Impact Expected,Unemployment Rate,5.8%,5.9%,6.0%
"Fri, Aug 10",8:30am,USD,High Impact Expected,Core CPI m/m,0.2%,0.2%,0.2%
"Fri, Aug 10",8:30am,USD,High Impact Expected,CPI m/m,0.2%,0.2%,0.1%
"Fri, Aug 10",8:30am,USD,High Impact Expected,CPI y/y,2.9%,2.9%,2.9%
"Fri, Aug 10",9:06am,GBP,Low Impact Expected,NIESR GDP Estimate,0.5%,0.4%,
"Fri, Aug 10",2:00pm,USD,Low Impact Expected,Federal Budget Balance,-76.9B,-76.5B,-74.9B
"Sun, Aug 12",6:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,55.1,52.7,
"Sun, Aug 12",6:45pm,NZD,Low Impact Expected,FPI m/m,0.7%,0.5%,
"Mon, Aug 13",7:26am,CNY,Low Impact Expected,M2 Money Supply y/y,8.5%,8.2%,8.0%
"Mon, Aug 13",7:27am,CNY,Low Impact Expected,New Loans,1450B,1210B,1840B
"Mon, Aug 13",9:30pm,AUD,Medium Impact Expected,NAB Business Confidence,7,6,
"Mon, Aug 13",9:59pm,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,5.5%,6.0%,6.0%
"Mon, Aug 13",9:59pm,CNY,Medium Impact Expected,Industrial Production y/y,6.0%,6.3%,6.0%
"Mon, Aug 13",10:00pm,CNY,Low Impact Expected,Retail Sales y/y,8.8%,9.2%,9.0%
"Mon, Aug 13",10:00pm,CNY,Low Impact Expected,Unemployment Rate,5.1%,4.8%,
"Tue, Aug 14",12:30am,JPY,Low Impact Expected,Revised Industrial Production m/m,-1.8%,-2.1%,-2.1%
"Tue, Aug 14",2:00am,EUR,Medium Impact Expected,German Prelim GDP q/q,0.5%,0.4%,0.4%
"Tue, Aug 14",2:00am,EUR,Low Impact Expected,German Final CPI m/m,0.3%,0.3%,0.3%
"Tue, Aug 14",2:45am,EUR,Low Impact Expected,French Final CPI m/m,-0.1%,-0.1%,-0.1%
"Tue, Aug 14",3:15am,CHF,Low Impact Expected,PPI m/m,0.1%,0.3%,0.2%
"Tue, Aug 14",4:30am,GBP,High Impact Expected,Average Earnings Index 3m/y,2.4%,2.5%,2.5%
"Tue, Aug 14",4:30am,GBP,Medium Impact Expected,Claimant Count Change,6.2K,2.3K,9.0K
"Tue, Aug 14",4:30am,GBP,Medium Impact Expected,Unemployment Rate,4.0%,4.2%,4.2%
"Tue, Aug 14",5:00am,EUR,Medium Impact Expected,Flash GDP q/q,0.4%,0.3%,0.3%
"Tue, Aug 14",5:00am,EUR,Medium Impact Expected,German ZEW Economic Sentiment,-13.7,-20.1,-24.7
"Tue, Aug 14",5:00am,EUR,Low Impact Expected,Industrial Production m/m,-0.7%,-0.3%,1.4%
"Tue, Aug 14",5:00am,EUR,Low Impact Expected,ZEW Economic Sentiment,-11.1,-16.4,-18.7
"Tue, Aug 14",6:00am,USD,Low Impact Expected,NFIB Small Business Index,107.9,106.9,107.2
"Tue, Aug 14",8:30am,USD,Low Impact Expected,Import Prices m/m,0.0%,0.1%,-0.1%
"Tue, Aug 14",8:30pm,AUD,Low Impact Expected,Westpac Consumer Sentiment,-2.3%,3.9%,
"Tue, Aug 14",9:30pm,AUD,High Impact Expected,Wage Price Index q/q,0.6%,0.6%,0.5%
"Tue, Aug 14",9:30pm,CNY,Low Impact Expected,New Home Prices m/m,1.21%,1.11%,
"Wed, Aug 15",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Wed, Aug 15",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Wed, Aug 15",4:30am,GBP,High Impact Expected,CPI y/y,2.5%,2.5%,2.4%
"Wed, Aug 15",4:30am,GBP,Medium Impact Expected,PPI Input m/m,0.5%,0.1%,0.3%
"Wed, Aug 15",4:30am,GBP,Medium Impact Expected,RPI y/y,3.2%,3.4%,3.4%
"Wed, Aug 15",4:30am,GBP,Low Impact Expected,Core CPI y/y,1.9%,1.9%,1.9%
"Wed, Aug 15",4:30am,GBP,Low Impact Expected,HPI y/y,3.0%,2.7%,3.5%
"Wed, Aug 15",4:30am,GBP,Low Impact Expected,PPI Output m/m,0.0%,0.1%,0.3%
"Wed, Aug 15",5:32am,EUR,Low Impact Expected,German 30-y Bond Auction,0.94|1.6,1.02|1.7,
"Wed, Aug 15",8:30am,USD,High Impact Expected,Core Retail Sales m/m,0.6%,0.3%,0.2%
"Wed, Aug 15",8:30am,USD,High Impact Expected,Retail Sales m/m,0.5%,0.1%,0.2%
"Wed, Aug 15",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,25.6,20.1,22.6
"Wed, Aug 15",8:30am,USD,Low Impact Expected,Prelim Nonfarm Productivity q/q,2.9%,2.4%,0.4%
"Wed, Aug 15",8:30am,USD,Low Impact Expected,Prelim Unit Labor Costs q/q,-0.9%,-0.1%,2.9%
"Wed, Aug 15",9:15am,USD,Low Impact Expected,Capacity Utilization Rate,78.1%,78.2%,78.1%
"Wed, Aug 15",9:15am,USD,Low Impact Expected,Industrial Production m/m,0.1%,0.3%,1.0%
"Wed, Aug 15",10:00am,USD,Low Impact Expected,Business Inventories m/m,0.1%,0.2%,0.3%
"Wed, Aug 15",10:00am,USD,Low Impact Expected,NAHB Housing Market Index,67,67,68
"Wed, Aug 15",10:30am,USD,High Impact Expected,Crude Oil Inventories,6.8M,-2.6M,-1.4M
"Wed, Aug 15",4:00pm,USD,Low Impact Expected,TIC Long-Term Purchases,-36.5B,32.3B,45.5B
"Wed, Aug 15",7:50pm,JPY,Low Impact Expected,Trade Balance,-0.05T,0.02T,0.08T
"Wed, Aug 15",9:00pm,AUD,Low Impact Expected,MI Inflation Expectations,4.0%,3.9%,
"Wed, Aug 15",9:30pm,AUD,High Impact Expected,Employment Change,-3.9K,15.0K,58.2K
"Wed, Aug 15",9:30pm,AUD,High Impact Expected,Unemployment Rate,5.3%,5.4%,5.4%
"Thu, Aug 16",2:00am,EUR,Low Impact Expected,German WPI m/m,0.0%,0.5%,0.5%
"Thu, Aug 16",2:10am,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,2.3%,1.1%,
"Thu, Aug 16",4:30am,GBP,High Impact Expected,Retail Sales m/m,0.7%,0.2%,-0.5%
"Thu, Aug 16",5:00am,EUR,Low Impact Expected,Trade Balance,16.7B,17.0B,16.9B
"Thu, Aug 16",8:30am,CAD,Medium Impact Expected,Manufacturing Sales m/m,1.1%,1.0%,1.5%
"Thu, Aug 16",8:30am,CAD,Low Impact Expected,ADP Non-Farm Employment Change,11.6K,22.0K,
"Thu, Aug 16",8:30am,USD,Medium Impact Expected,Building Permits,1.31M,1.31M,1.29M
"Thu, Aug 16",8:30am,USD,Medium Impact Expected,Housing Starts,1.17M,1.27M,1.16M
"Thu, Aug 16",8:30am,USD,Medium Impact Expected,Philly Fed Manufacturing Index,11.9,21.9,25.7
"Thu, Aug 16",8:30am,USD,Low Impact Expected,Unemployment Claims,212K,215K,214K
"Thu, Aug 16",9:30am,GBP,Low Impact Expected,CB Leading Index m/m,-0.2%,0.0%,
"Thu, Aug 16",10:00am,USD,Low Impact Expected,Mortgage Delinquencies,4.36%,4.63%,
"Thu, Aug 16",10:30am,USD,Low Impact Expected,Natural Gas Storage,33B,30B,46B
"Thu, Aug 16",6:45pm,NZD,Medium Impact Expected,PPI Input q/q,1.0%,0.2%,0.6%
"Thu, Aug 16",6:45pm,NZD,Low Impact Expected,PPI Output q/q,0.9%,0.1%,0.2%
"Thu, Aug 16",7:34pm,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
"Fri, Aug 17",3:30am,AUD,Medium Impact Expected,RBA Assist Gov Ellis Speaks,,,
"Fri, Aug 17",4:00am,EUR,Low Impact Expected,Current Account,23.5B,23.2B,24.4B
"Fri, Aug 17",5:00am,EUR,Medium Impact Expected,Final CPI y/y,2.1%,2.1%,2.1%
"Fri, Aug 17",5:00am,EUR,Low Impact Expected,Final Core CPI y/y,1.1%,1.1%,1.1%
"Fri, Aug 17",8:30am,CAD,High Impact Expected,CPI m/m,0.5%,0.1%,0.1%
"Fri, Aug 17",8:30am,CAD,Medium Impact Expected,Common CPI y/y,1.9%,1.9%,
"Fri, Aug 17",8:30am,CAD,Medium Impact Expected,Foreign Securities Purchases,11.55B,4.91B,3.01B
"Fri, Aug 17",8:30am,CAD,Medium Impact Expected,Median CPI y/y,2.0%,2.0%,
"Fri, Aug 17",8:30am,CAD,Medium Impact Expected,Trimmed CPI y/y,2.1%,2.0%,
"Fri, Aug 17",8:32am,CAD,Low Impact Expected,Core CPI m/m,0.2%,0.1%,
"Fri, Aug 17",10:00am,USD,Medium Impact Expected,Prelim UoM Consumer Sentiment,95.3,98.1,97.9
"Fri, Aug 17",10:00am,USD,Low Impact Expected,CB Leading Index m/m,0.6%,0.4%,0.5%
"Fri, Aug 17",10:00am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,2.9%,2.9%,
"Sun, Aug 19",7:01pm,GBP,Low Impact Expected,Rightmove HPI m/m,-2.3%,-0.1%,
"Mon, Aug 20",2:00am,EUR,Low Impact Expected,German PPI m/m,0.2%,0.4%,0.3%
"Mon, Aug 20",6:00am,EUR,Low Impact Expected,German Buba Monthly Report,,,
"Mon, Aug 20",9:15am,CAD,Medium Impact Expected,Gov Council Member Wilkins Speaks,,,
"Mon, Aug 20",10:30am,AUD,Low Impact Expected,CB Leading Index m/m,0.2%,0.0%,
"Mon, Aug 20",11:00am,USD,Medium Impact Expected,FOMC Member Bostic Speaks,,,
"Mon, Aug 20",12:00pm,EUR,Medium Impact Expected,German Buba President Weidmann Speaks,,,
"Mon, Aug 20",6:00pm,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
"Mon, Aug 20",6:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,0.6%,-3.6%,
"Mon, Aug 20",9:30pm,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
"Mon, Aug 20",11:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,3.2%,5.8%,
"Tue, Aug 21",2:00am,CHF,Low Impact Expected,Trade Balance,2.26B,2.85B,2.56B
"Tue, Aug 21",4:30am,GBP,Medium Impact Expected,Public Sector Net Borrowing,-2.9B,-2.1B,3.3B
"Tue, Aug 21",6:00am,GBP,Low Impact Expected,CBI Industrial Order Expectations,7,10,11
"Tue, Aug 21",8:30am,CAD,Low Impact Expected,Wholesale Sales m/m,-0.8%,0.7%,0.9%
"Tue, Aug 21",10:16am,NZD,Medium Impact Expected,GDT Price Index,-3.6%,0.0%,
"Tue, Aug 21",6:45pm,NZD,High Impact Expected,Retail Sales q/q,1.1%,0.4%,0.3%
"Tue, Aug 21",6:45pm,NZD,Medium Impact Expected,Core Retail Sales q/q,1.4%,0.8%,0.6%
"Tue, Aug 21",8:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.0%,0.1%,
"Tue, Aug 21",9:30pm,AUD,Medium Impact Expected,Construction Work Done q/q,1.6%,0.7%,2.4%
"Tue, Aug 21",11:10pm,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
"Wed, Aug 22",12:30am,JPY,Low Impact Expected,All Industries Activity m/m,-0.8%,-0.7%,0.1%
"Wed, Aug 22",5:35am,EUR,Low Impact Expected,German 10-y Bond Auction,0.33|1.2,0.47|1.8,
"Wed, Aug 22",8:30am,CAD,High Impact Expected,Core Retail Sales m/m,-0.1%,-0.1%,1.4%
"Wed, Aug 22",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,-0.2%,-0.1%,2.0%
"Wed, Aug 22",10:00am,USD,Medium Impact Expected,Existing Home Sales,5.34M,5.40M,5.38M
"Wed, Aug 22",10:30am,USD,High Impact Expected,Crude Oil Inventories,-5.8M,-1.6M,6.8M
"Wed, Aug 22",2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Aug 22",8:30pm,JPY,Low Impact Expected,Flash Manufacturing PMI,52.5,52.4,52.3
"Thu, Aug 23",3:15am,EUR,Medium Impact Expected,French Flash Manufacturing PMI,53.7,53.5,53.3
"Thu, Aug 23",3:15am,EUR,Medium Impact Expected,French Flash Services PMI,55.7,55.1,54.9
"Thu, Aug 23",3:30am,EUR,Medium Impact Expected,German Buba President Weidmann Speaks,,,
"Thu, Aug 23",3:30am,EUR,Medium Impact Expected,German Flash Manufacturing PMI,56.1,56.5,56.9
"Thu, Aug 23",3:30am,EUR,Medium Impact Expected,German Flash Services PMI,55.2,54.3,54.1
"Thu, Aug 23",4:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,54.6,55.1,55.1
"Thu, Aug 23",4:00am,EUR,Medium Impact Expected,Flash Services PMI,54.4,54.4,54.2
"Thu, Aug 23",6:00am,GBP,Low Impact Expected,CBI Realized Sales,29,13,20
"Thu, Aug 23",7:30am,EUR,Medium Impact Expected,ECB Monetary Policy Meeting Accounts,,,
"Thu, Aug 23",8:30am,CAD,Low Impact Expected,Corporate Profits q/q,1.0%,2.7%,
"Thu, Aug 23",8:30am,USD,Low Impact Expected,Unemployment Claims,210K,215K,212K
"Thu, Aug 23",9:00am,CNY,Low Impact Expected,CB Leading Index m/m,1.1%,0.9%,
"Thu, Aug 23",9:00am,USD,Low Impact Expected,HPI m/m,0.2%,0.3%,0.4%
"Thu, Aug 23",9:45am,USD,Low Impact Expected,Flash Manufacturing PMI,54.5,55.1,55.3
"Thu, Aug 23",9:45am,USD,Low Impact Expected,Flash Services PMI,55.2,55.9,56.0
"Thu, Aug 23",10:00am,EUR,Low Impact Expected,Consumer Confidence,-2,-1,-1
"Thu, Aug 23",10:00am,USD,Low Impact Expected,New Home Sales,627K,643K,638K
"Thu, Aug 23",10:30am,USD,Low Impact Expected,Natural Gas Storage,48B,47B,33B
"Thu, Aug 23",Day 1,All,Medium Impact Expected,Jackson Hole Symposium,,,
"Thu, Aug 23",6:45pm,NZD,Medium Impact Expected,Trade Balance,-143M,-400M,-288M
"Thu, Aug 23",7:30pm,JPY,Low Impact Expected,National Core CPI y/y,0.8%,0.9%,0.8%
"Thu, Aug 23",7:50pm,JPY,Low Impact Expected,SPPI y/y,1.1%,1.2%,1.1%
"Fri, Aug 24",2:00am,EUR,Low Impact Expected,German Final GDP q/q,0.5%,0.5%,0.5%
"Fri, Aug 24",4:30am,GBP,Low Impact Expected,High Street Lending,39.6K,40.6K,40.3K
"Fri, Aug 24",8:30am,USD,High Impact Expected,Core Durable Goods Orders m/m,0.2%,0.5%,0.2%
"Fri, Aug 24",8:30am,USD,Medium Impact Expected,Durable Goods Orders m/m,-1.7%,-0.7%,0.8%
"Fri, Aug 24",8:59am,EUR,Low Impact Expected,Belgian NBB Business Climate,-0.3,-0.5,-1.3
"Fri, Aug 24",10:00am,USD,High Impact Expected,Fed Chair Powell Speaks,,,
"Fri, Aug 24",Day 2,All,Medium Impact Expected,Jackson Hole Symposium,,,
"Fri, Aug 24",12:55pm,GBP,Medium Impact Expected,MPC Member Haldane Speaks,,,
"Fri, Aug 24",4:15pm,CAD,High Impact Expected,BOC Gov Poloz Speaks,,,
"Sat, Aug 25",Day 3,All,Medium Impact Expected,Jackson Hole Symposium,,,
"Sat, Aug 25",12:25pm,CAD,High Impact Expected,BOC Gov Poloz Speaks,,,
"Mon, Aug 27",All Day,GBP,Non-Economic,Bank Holiday,,,
"Mon, Aug 27",4:00am,EUR,Medium Impact Expected,German ifo Business Climate,103.8,101.9,101.7
"Mon, Aug 27",11:00am,USD,High Impact Expected,President Trump Speaks,,,
"Tue, Aug 28",1:00am,JPY,Low Impact Expected,BOJ Core CPI y/y,0.5%,0.3%,0.4%
"Tue, Aug 28",4:00am,EUR,Low Impact Expected,M3 Money Supply y/y,4.0%,4.3%,4.5%
"Tue, Aug 28",4:00am,EUR,Low Impact Expected,Private Loans y/y,3.0%,3.0%,3.0%
"Tue, Aug 28",8:30am,USD,Low Impact Expected,Goods Trade Balance,-72.2B,-68.6B,-67.9B
