Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Aug 3",10:30am,USD,High Impact Expected,Crude Oil Inventories,1.4M,-1.6M,1.7M
"Wed, Aug 3",9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.1%,0.3%,0.2%
"Thu, Aug 4",1:45am,CHF,Low Impact Expected,SECO Consumer Climate,-15,-16,-15
"Thu, Aug 4",4:00am,EUR,Low Impact Expected,ECB Economic Bulletin,,,
"Thu, Aug 4",4:10am,EUR,Low Impact Expected,Retail PMI,48.9,48.5,
"Thu, Aug 4",4:59am,EUR,Low Impact Expected,French 10-y Bond Auction,0.19|2.8,0.16|2.5,
"Thu, Aug 4",7:00am,GBP,High Impact Expected,BOE Monetary Policy Report,,,
"Thu, Aug 4",7:00am,GBP,High Impact Expected,Monetary Policy Summary,,,
"Thu, Aug 4",7:00am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-9-0,0-9-0,0-1-8
"Thu, Aug 4",7:00am,GBP,High Impact Expected,Official Bank Rate,0.25%,0.25%,0.50%
"Thu, Aug 4",7:00am,GBP,Medium Impact Expected,Asset Purchase Facility,435B,375B,375B
"Thu, Aug 4",7:00am,GBP,Low Impact Expected,FPC Statement,,,
"Thu, Aug 4",7:04am,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,6-0-3,0-0-9,0-0-9
"Thu, Aug 4",7:30am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Thu, Aug 4",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-57.1%,-14.1%,
"Thu, Aug 4",8:30am,USD,High Impact Expected,Unemployment Claims,269K,265K,266K
"Thu, Aug 4",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-1.5%,-1.8%,-1.2%
"Thu, Aug 4",10:30am,USD,Low Impact Expected,Natural Gas Storage,-6B,3B,17B
"Thu, Aug 4",7:30pm,AUD,Low Impact Expected,AIG Construction Index,51.6,53.2,
"Thu, Aug 4",8:00pm,JPY,Low Impact Expected,Average Cash Earnings y/y,1.3%,0.4%,-0.1%
"Thu, Aug 4",9:30pm,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
"Fri, Aug 5",1:00am,JPY,Low Impact Expected,Leading Indicators,98.4%,99.6%,99.7%
"Fri, Aug 5",2:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-0.4%,0.5%,0.1%
"Fri, Aug 5",2:45am,EUR,Low Impact Expected,French Trade Balance,-3.4B,-3.9B,-2.7B
"Fri, Aug 5",3:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,615B,609B,
"Fri, Aug 5",3:30am,GBP,Medium Impact Expected,Halifax HPI m/m,-1.0%,-0.1%,1.2%
"Fri, Aug 5",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,-0.4%,0.3%,-0.6%
"Fri, Aug 5",8:30am,CAD,High Impact Expected,Employment Change,-31.2K,10.2K,-0.7K
"Fri, Aug 5",8:30am,CAD,High Impact Expected,Trade Balance,-3.6B,-2.6B,-3.5B
"Fri, Aug 5",8:30am,CAD,High Impact Expected,Unemployment Rate,6.9%,6.9%,6.8%
"Fri, Aug 5",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.3%,0.2%,0.1%
"Fri, Aug 5",8:30am,USD,High Impact Expected,Non-Farm Employment Change,255K,180K,292K
"Fri, Aug 5",8:30am,USD,High Impact Expected,Unemployment Rate,4.9%,4.8%,4.9%
"Fri, Aug 5",8:30am,USD,Low Impact Expected,Trade Balance,-44.5B,-42.1B,-41.0B
"Fri, Aug 5",10:00am,CAD,Medium Impact Expected,Ivey PMI,57.0,51.9,51.7
"Fri, Aug 5",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,12.3B,15.5B,17.9B
"Sun, Aug 7",7:50pm,JPY,Medium Impact Expected,Current Account,1.65T,1.60T,1.41T
"Sun, Aug 7",7:50pm,JPY,Low Impact Expected,Bank Lending y/y,2.1%,2.0%,
"Sun, Aug 7",7:50pm,JPY,Low Impact Expected,BOJ Summary of Opinions,,,
"Sun, Aug 7",9:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,-0.8%,0.4%,
"Sun, Aug 7",10:59pm,CNY,High Impact Expected,Trade Balance,343B,313B,311B
"Sun, Aug 7",11:07pm,CNY,Low Impact Expected,USD-Denominated Trade Balance,52.3B,47.6B,48.1B
"Mon, Aug 8",1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,45.1,42.6,41.2
"Mon, Aug 8",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,0.8%,0.9%,-0.9%
"Mon, Aug 8",3:15am,CHF,Low Impact Expected,CPI m/m,-0.4%,-0.5%,0.1%
"Mon, Aug 8",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,4.2,3.6,1.7
"Mon, Aug 8",8:30am,CAD,Medium Impact Expected,Building Permits m/m,-5.5%,2.7%,-2.1%
"Mon, Aug 8",10:00am,USD,Low Impact Expected,Labor Market Conditions Index m/m,1.0,-0.1,
"Mon, Aug 8",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,1.1%,-0.5%,
"Mon, Aug 8",7:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,3.3%,3.3%,3.5%
"Mon, Aug 8",9:30pm,AUD,Medium Impact Expected,NAB Business Confidence,4,5,
"Mon, Aug 8",9:30pm,CNY,Medium Impact Expected,CPI y/y,1.8%,1.7%,1.9%
"Mon, Aug 8",9:30pm,CNY,Medium Impact Expected,PPI y/y,-1.7%,-2.0%,-2.6%
"Mon, Aug 8",11:45pm,JPY,Low Impact Expected,30-y Bond Auction,0.42|3.1,0.12|2.6,
"Tue, Aug 9",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.3%,3.3%,3.3%
"Tue, Aug 9",2:00am,EUR,Low Impact Expected,German Trade Balance,21.7B,23.2B,22.1B
"Tue, Aug 9",2:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,-19.6%,-19.9%,
"Tue, Aug 9",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-61.8B,-65.7B,
"Tue, Aug 9",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,-0.3%,0.0%,-0.6%
"Tue, Aug 9",4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-12.4B,-9.6B,-11.5B
"Tue, Aug 9",4:30am,GBP,Low Impact Expected,Industrial Production m/m,0.1%,-0.1%,-0.6%
"Tue, Aug 9",6:00am,USD,Low Impact Expected,NFIB Small Business Index,94.6,94.5,94.5
"Tue, Aug 9",8:13am,CAD,Low Impact Expected,Housing Starts,198K,196K,218K
"Tue, Aug 9",8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,-0.5%,0.5%,-0.6%
"Tue, Aug 9",8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,2.0%,1.8%,4.5%
"Tue, Aug 9",9:53am,GBP,Low Impact Expected,NIESR GDP Estimate,0.3%,0.6%,
"Tue, Aug 9",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.3%,0.0%,0.2%
"Tue, Aug 9",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,48.4,46.2,45.5
"Tue, Aug 9",7:50pm,JPY,Low Impact Expected,Core Machinery Orders m/m,8.3%,3.4%,-1.4%
"Tue, Aug 9",7:50pm,JPY,Low Impact Expected,PPI y/y,-3.9%,-4.0%,-4.2%
"Tue, Aug 9",8:30pm,AUD,Low Impact Expected,Westpac Consumer Sentiment,2.0%,-3.0%,
"Tue, Aug 9",9:30pm,AUD,Low Impact Expected,Home Loans m/m,1.2%,2.4%,-0.8%
"Tue, Aug 9",11:05pm,AUD,High Impact Expected,RBA Gov Stevens Speaks,,,
"Wed, Aug 10",12:30am,JPY,Low Impact Expected,Tertiary Industry Activity m/m,0.8%,0.3%,-1.2%
"Wed, Aug 10",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,-0.8%,0.3%,-0.5%
"Wed, Aug 10",5:35am,EUR,Low Impact Expected,German 10-y Bond Auction,-0.09|1.4,-0.05|1.2,
"Wed, Aug 10",10:03am,USD,Medium Impact Expected,JOLTS Job Openings,5.62M,5.52M,5.51M
"Wed, Aug 10",10:30am,USD,High Impact Expected,Crude Oil Inventories,1.1M,-1.3M,1.4M
"Wed, Aug 10",1:01pm,USD,Low Impact Expected,10-y Bond Auction,1.50|2.4,1.52|2.3,
"Wed, Aug 10",2:00pm,USD,Low Impact Expected,Federal Budget Balance,-112.8B,-119.0B,6.3B
"Wed, Aug 10",5:00pm,NZD,High Impact Expected,Official Cash Rate,2.00%,2.00%,2.25%
"Wed, Aug 10",5:00pm,NZD,High Impact Expected,RBNZ Rate Statement,,,
"Wed, Aug 10",5:00pm,NZD,Medium Impact Expected,RBNZ Monetary Policy Statement,,,
"Wed, Aug 10",6:00pm,NZD,High Impact Expected,RBNZ Press Conference,,,
"Wed, Aug 10",6:45pm,NZD,Low Impact Expected,FPI m/m,-0.2%,0.4%,
"Wed, Aug 10",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,5%,19%,15%
"Wed, Aug 10",All Day,JPY,Non-Economic,Bank Holiday,,,
"Wed, Aug 10",9:00pm,AUD,Low Impact Expected,MI Inflation Expectations,3.5%,3.7%,
"Wed, Aug 10",9:10pm,NZD,High Impact Expected,RBNZ Gov Wheeler Speaks,,,
"Thu, Aug 11",2:45am,EUR,Low Impact Expected,French Final CPI m/m,-0.4%,-0.4%,-0.4%
"Thu, Aug 11",5:00am,EUR,Low Impact Expected,Italian Trade Balance,4.66B,4.87B,5.03B
"Thu, Aug 11",8:30am,CAD,Medium Impact Expected,NHPI m/m,0.1%,0.2%,0.7%
"Thu, Aug 11",8:30am,USD,High Impact Expected,Unemployment Claims,266K,272K,267K
"Thu, Aug 11",8:30am,USD,Medium Impact Expected,Import Prices m/m,0.1%,-0.2%,0.6%
"Thu, Aug 11",10:00am,USD,Medium Impact Expected,Mortgage Delinquencies,4.66%,4.77%,
"Thu, Aug 11",10:30am,USD,Low Impact Expected,Natural Gas Storage,29B,24B,-6B
"Thu, Aug 11",1:01pm,USD,Low Impact Expected,30-y Bond Auction,2.27|2.2,2.17|2.5,
"Thu, Aug 11",6:30pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,55.8,57.6,
"Thu, Aug 11",6:45pm,NZD,High Impact Expected,Retail Sales q/q,2.3%,1.0%,1.0%
"Thu, Aug 11",6:50pm,NZD,Medium Impact Expected,Core Retail Sales q/q,2.6%,1.1%,1.1%
"Thu, Aug 11",10:00pm,CNY,High Impact Expected,Industrial Production y/y,6.0%,6.2%,6.2%
"Thu, Aug 11",10:00pm,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,8.1%,8.9%,9.0%
"Thu, Aug 11",10:00pm,CNY,Low Impact Expected,Retail Sales y/y,10.2%,10.5%,10.6%
"Fri, Aug 12",2:00am,EUR,High Impact Expected,German Prelim GDP q/q,0.4%,0.3%,0.7%
"Fri, Aug 12",2:00am,EUR,Low Impact Expected,German Final CPI m/m,0.3%,0.3%,0.3%
"Fri, Aug 12",2:00am,EUR,Low Impact Expected,German WPI m/m,0.2%,0.3%,0.6%
"Fri, Aug 12",2:45am,EUR,Low Impact Expected,French Prelim Private Payrolls q/q,0.2%,0.2%,0.3%
"Fri, Aug 12",4:00am,EUR,Low Impact Expected,Italian Prelim GDP q/q,0.0%,0.2%,0.3%
"Fri, Aug 12",4:02am,CNY,Low Impact Expected,M2 Money Supply y/y,10.2%,11.1%,11.8%
"Fri, Aug 12",4:02am,CNY,Low Impact Expected,New Loans,464B,900B,1380B
"Fri, Aug 12",4:16am,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,4.3%,5.1%,
"Fri, Aug 12",4:30am,GBP,Low Impact Expected,Construction Output m/m,-0.9%,0.9%,-2.0%
"Fri, Aug 12",5:00am,EUR,Medium Impact Expected,Flash GDP q/q,0.3%,0.3%,0.3%
"Fri, Aug 12",5:00am,EUR,Low Impact Expected,Industrial Production m/m,0.6%,0.6%,-1.2%
"Fri, Aug 12",8:30am,USD,High Impact Expected,Core Retail Sales m/m,-0.3%,0.2%,0.9%
"Fri, Aug 12",8:30am,USD,High Impact Expected,PPI m/m,-0.4%,0.1%,0.5%
"Fri, Aug 12",8:30am,USD,High Impact Expected,Retail Sales m/m,0.0%,0.4%,0.8%
"Fri, Aug 12",8:30am,USD,Medium Impact Expected,Core PPI m/m,-0.3%,0.2%,0.4%
"Fri, Aug 12",9:30am,GBP,Low Impact Expected,CB Leading Index m/m,-0.3%,-0.2%,
"Fri, Aug 12",10:00am,USD,High Impact Expected,Prelim UoM Consumer Sentiment,90.4,91.5,90.0
"Fri, Aug 12",10:00am,USD,Low Impact Expected,Business Inventories m/m,0.2%,0.1%,0.2%
"Fri, Aug 12",10:00am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,2.5%,2.7%,
"Sun, Aug 14",6:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,54.2,56.6,
"Sun, Aug 14",7:01pm,GBP,Low Impact Expected,Rightmove HPI m/m,-1.2%,-0.9%,
"Sun, Aug 14",7:50pm,JPY,High Impact Expected,Prelim GDP q/q,0.0%,0.2%,0.5%
"Sun, Aug 14",7:50pm,JPY,Low Impact Expected,Prelim GDP Price Index y/y,0.8%,0.7%,0.9%
"Mon, Aug 15",12:30am,JPY,Low Impact Expected,Revised Industrial Production m/m,2.3%,1.9%,1.9%
"Mon, Aug 15",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Mon, Aug 15",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Mon, Aug 15",3:15am,CHF,Medium Impact Expected,PPI m/m,-0.1%,-0.2%,0.1%
"Mon, Aug 15",6:00am,EUR,Low Impact Expected,German Buba Monthly Report,,,
"Mon, Aug 15",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,-4.2,2.1,0.6
"Mon, Aug 15",10:00am,USD,Low Impact Expected,NAHB Housing Market Index,60,60,58
"Mon, Aug 15",4:00pm,USD,Low Impact Expected,TIC Long-Term Purchases,-3.6B,42.3B,40.8B
"Mon, Aug 15",9:30pm,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
"Mon, Aug 15",9:30pm,AUD,Low Impact Expected,New Motor Vehicle Sales m/m,-1.3%,3.5%,
"Tue, Aug 16",4:30am,GBP,High Impact Expected,CPI y/y,0.6%,0.5%,0.5%
"Tue, Aug 16",4:30am,GBP,Medium Impact Expected,PPI Input m/m,3.3%,0.6%,1.7%
"Tue, Aug 16",4:30am,GBP,Medium Impact Expected,RPI y/y,1.9%,1.7%,1.6%
"Tue, Aug 16",4:30am,GBP,Low Impact Expected,Core CPI y/y,1.3%,1.3%,1.4%
"Tue, Aug 16",4:30am,GBP,Low Impact Expected,HPI y/y,8.7%,8.3%,8.5%
"Tue, Aug 16",4:30am,GBP,Low Impact Expected,PPI Output m/m,0.3%,0.3%,0.3%
"Tue, Aug 16",5:00am,EUR,High Impact Expected,German ZEW Economic Sentiment,0.5,2.1,-6.8
"Tue, Aug 16",5:00am,EUR,Medium Impact Expected,ZEW Economic Sentiment,4.6,-6.3,-14.7
"Tue, Aug 16",5:00am,EUR,Low Impact Expected,Trade Balance,23.4B,23.2B,24.6B
"Tue, Aug 16",8:30am,CAD,High Impact Expected,Manufacturing Sales m/m,0.8%,0.8%,-1.0%
"Tue, Aug 16",8:30am,USD,High Impact Expected,Building Permits,1.15M,1.16M,1.15M
"Tue, Aug 16",8:30am,USD,High Impact Expected,Core CPI m/m,0.1%,0.2%,0.2%
"Tue, Aug 16",8:30am,USD,High Impact Expected,CPI m/m,0.0%,0.0%,0.2%
"Tue, Aug 16",8:30am,USD,High Impact Expected,CPI y/y,0.8%,0.9%,1.0%
"Tue, Aug 16",8:30am,USD,Medium Impact Expected,Housing Starts,1.21M,1.18M,1.19M
"Tue, Aug 16",9:15am,USD,Medium Impact Expected,Capacity Utilization Rate,75.9%,75.7%,75.4%
"Tue, Aug 16",9:15am,USD,Medium Impact Expected,Industrial Production m/m,0.7%,0.2%,0.4%
"Tue, Aug 16",10:49am,NZD,High Impact Expected,GDT Price Index,12.7%,6.6%,
"Tue, Aug 16",6:45pm,NZD,High Impact Expected,Employment Change q/q,2.4%,0.6%,1.4%
"Tue, Aug 16",6:45pm,NZD,High Impact Expected,PPI Input q/q,0.9%,0.5%,-1.0%
"Tue, Aug 16",6:45pm,NZD,High Impact Expected,Unemployment Rate,5.1%,5.3%,5.2%
"Tue, Aug 16",6:45pm,NZD,Low Impact Expected,PPI Output q/q,0.2%,0.2%,-0.2%
"Tue, Aug 16",8:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.1%,-0.2%,
"Tue, Aug 16",9:30pm,AUD,Medium Impact Expected,Wage Price Index q/q,0.5%,0.5%,0.5%
"Wed, Aug 17",4:30am,GBP,High Impact Expected,Average Earnings Index 3m/y,2.4%,2.5%,2.3%
"Wed, Aug 17",4:30am,GBP,High Impact Expected,Claimant Count Change,-8.6K,5.2K,0.9K
"Wed, Aug 17",4:30am,GBP,Medium Impact Expected,Unemployment Rate,4.9%,4.9%,4.9%
"Wed, Aug 17",5:00am,CHF,Low Impact Expected,Credit Suisse Economic Expectations,-2.8,5.9,
"Wed, Aug 17",10:30am,USD,High Impact Expected,Crude Oil Inventories,-2.5M,0.3M,1.1M
"Wed, Aug 17",1:00pm,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
"Wed, Aug 17",2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Aug 17",7:50pm,JPY,Low Impact Expected,Trade Balance,0.32T,0.14T,0.34T
"Wed, Aug 17",9:30pm,AUD,High Impact Expected,Employment Change,26.2K,10.2K,10.8K
"Wed, Aug 17",9:30pm,AUD,High Impact Expected,Unemployment Rate,5.7%,5.8%,5.8%
"Thu, Aug 18",4:00am,EUR,Low Impact Expected,Current Account,28.2B,27.3B,31.8B
"Thu, Aug 18",4:30am,GBP,High Impact Expected,Retail Sales m/m,1.4%,0.1%,-0.9%
"Thu, Aug 18",5:00am,EUR,Medium Impact Expected,Final CPI y/y,0.2%,0.2%,0.2%
"Thu, Aug 18",5:00am,EUR,Low Impact Expected,Final Core CPI y/y,0.9%,0.9%,0.9%
"Thu, Aug 18",7:30am,EUR,Medium Impact Expected,ECB Monetary Policy Meeting Accounts,,,
"Thu, Aug 18",8:30am,CAD,Medium Impact Expected,Foreign Securities Purchases,9.02B,17.23B,13.99B
"Thu, Aug 18",8:30am,USD,High Impact Expected,Philly Fed Manufacturing Index,2.0,1.4,-2.9
"Thu, Aug 18",8:30am,USD,High Impact Expected,Unemployment Claims,262K,269K,266K
"Thu, Aug 18",10:00am,USD,Medium Impact Expected,FOMC Member Dudley Speaks,,,
"Thu, Aug 18",10:00am,USD,Low Impact Expected,CB Leading Index m/m,0.4%,0.3%,0.3%
"Thu, Aug 18",10:30am,USD,Low Impact Expected,Natural Gas Storage,22B,26B,29B
"Thu, Aug 18",6:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,2.9%,-0.7%,
"Thu, Aug 18",11:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,5.6%,4.1%,
"Fri, Aug 19",12:30am,JPY,Low Impact Expected,All Industries Activity m/m,1.0%,0.9%,-1.3%
"Fri, Aug 19",2:00am,EUR,Low Impact Expected,German PPI m/m,0.2%,0.1%,0.4%
"Fri, Aug 19",4:30am,GBP,Medium Impact Expected,Public Sector Net Borrowing,-1.5B,-2.3B,7.5B
"Fri, Aug 19",8:30am,CAD,High Impact Expected,Core CPI m/m,0.0%,0.0%,0.0%
"Fri, Aug 19",8:30am,CAD,High Impact Expected,Core Retail Sales m/m,-0.8%,0.3%,0.8%
"Fri, Aug 19",8:30am,CAD,Medium Impact Expected,CPI m/m,-0.2%,0.0%,0.2%
"Fri, Aug 19",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,-0.1%,0.5%,0.0%
"Mon, Aug 22",8:30am,CAD,Medium Impact Expected,Wholesale Sales m/m,0.7%,0.5%,1.9%
"Mon, Aug 22",10:30am,AUD,Low Impact Expected,CB Leading Index m/m,0.1%,0.1%,
"Mon, Aug 22",5:00pm,NZD,High Impact Expected,RBNZ Gov Wheeler Speaks,,,
"Mon, Aug 22",10:00pm,JPY,Low Impact Expected,Flash Manufacturing PMI,49.6,49.5,49.3
"Tue, Aug 23",12:00am,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
"Tue, Aug 23",2:00am,CHF,Low Impact Expected,Trade Balance,2.93B,3.79B,3.51B
"Tue, Aug 23",3:00am,EUR,Medium Impact Expected,French Flash Manufacturing PMI,48.5,49.1,48.6
"Tue, Aug 23",3:00am,EUR,Medium Impact Expected,French Flash Services PMI,52.0,50.6,50.5
"Tue, Aug 23",3:30am,EUR,Medium Impact Expected,German Flash Manufacturing PMI,53.6,53.7,53.8
"Tue, Aug 23",3:30am,EUR,Medium Impact Expected,German Flash Services PMI,53.3,54.3,54.4
"Tue, Aug 23",4:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,51.8,52.1,52.0
"Tue, Aug 23",4:00am,EUR,Medium Impact Expected,Flash Services PMI,53.1,53.0,52.9
"Tue, Aug 23",6:00am,GBP,Low Impact Expected,CBI Industrial Order Expectations,-5,-9,-4
"Tue, Aug 23",9:00am,CNY,Low Impact Expected,CB Leading Index m/m,0.7%,0.5%,
"Tue, Aug 23",9:45am,USD,Low Impact Expected,Flash Manufacturing PMI,52.1,53.1,52.9
"Tue, Aug 23",9:59am,USD,Low Impact Expected,Richmond Manufacturing Index,-11,6,10
"Tue, Aug 23",10:00am,EUR,Low Impact Expected,Consumer Confidence,-9,-8,-8
"Tue, Aug 23",10:00am,USD,Medium Impact Expected,New Home Sales,654K,575K,582K
"Tue, Aug 23",6:45pm,NZD,Medium Impact Expected,Trade Balance,-433M,-320M,110M
"Tue, Aug 23",9:30pm,AUD,Medium Impact Expected,Construction Work Done q/q,-3.7%,-1.9%,-0.3%
"Wed, Aug 24",2:00am,EUR,Low Impact Expected,German Final GDP q/q,0.4%,0.3%,0.4%
"Wed, Aug 24",4:30am,GBP,Low Impact Expected,High Street Lending,37.7K,38.5K,39.8K
"Wed, Aug 24",9:00am,EUR,Low Impact Expected,Belgian NBB Business Climate,-3.1,1.1,1.0
"Wed, Aug 24",9:00am,USD,Low Impact Expected,HPI m/m,0.2%,0.3%,0.2%
"Wed, Aug 24",10:00am,USD,Medium Impact Expected,Existing Home Sales,5.39M,5.52M,5.57M
"Wed, Aug 24",10:30am,USD,High Impact Expected,Crude Oil Inventories,2.5M,-0.5M,-2.5M
"Wed, Aug 24",7:50pm,JPY,Low Impact Expected,SPPI y/y,0.4%,0.1%,0.2%
"Thu, Aug 25",4:00am,EUR,High Impact Expected,German ifo Business Climate,106.2,108.5,108.3
"Thu, Aug 25",6:00am,GBP,Low Impact Expected,CBI Realized Sales,9,-5,-14
"Thu, Aug 25",8:30am,CAD,Low Impact Expected,Corporate Profits q/q,-3.4%,-4.6%,
"Thu, Aug 25",8:30am,USD,High Impact Expected,Core Durable Goods Orders m/m,1.5%,0.4%,-0.4%
"Thu, Aug 25",8:30am,USD,High Impact Expected,Unemployment Claims,261K,265K,262K
"Thu, Aug 25",8:30am,USD,Medium Impact Expected,Durable Goods Orders m/m,4.4%,3.4%,-3.9%
"Thu, Aug 25",9:45am,USD,Low Impact Expected,Flash Services PMI,50.9,51.9,51.4
"Thu, Aug 25",10:30am,USD,Low Impact Expected,Natural Gas Storage,11B,22B,22B
"Thu, Aug 25",All Day,All,Medium Impact Expected,Jackson Hole Symposium,,,
"Thu, Aug 25",7:30pm,JPY,Medium Impact Expected,Tokyo Core CPI y/y,-0.4%,-0.3%,-0.4%
"Thu, Aug 25",7:30pm,JPY,Low Impact Expected,National Core CPI y/y,-0.5%,-0.4%,-0.5%
"Fri, Aug 26",1:00am,JPY,Low Impact Expected,BOJ Core CPI y/y,0.5%,0.6%,0.8%
"Fri, Aug 26",2:00am,EUR,Low Impact Expected,German GfK Consumer Climate,10.2,10.2,10.0
"Fri, Aug 26",2:45am,EUR,Low Impact Expected,French Prelim GDP q/q,0.0%,0.0%,0.0%
"Fri, Aug 26",4:00am,EUR,Medium Impact Expected,M3 Money Supply y/y,4.8%,5.0%,5.0%
"Fri, Aug 26",4:00am,EUR,Low Impact Expected,Private Loans y/y,1.8%,1.8%,1.8%
"Fri, Aug 26",4:30am,GBP,High Impact Expected,Second Estimate GDP q/q,0.6%,0.6%,0.6%
"Fri, Aug 26",4:30am,GBP,Medium Impact Expected,Prelim Business Investment q/q,0.5%,-0.9%,-0.6%
"Fri, Aug 26",4:30am,GBP,Low Impact Expected,Index of Services 3m/3m,0.5%,0.4%,0.3%
"Fri, Aug 26",8:30am,USD,High Impact Expected,Prelim GDP q/q,1.1%,1.1%,1.2%
"Fri, Aug 26",8:30am,USD,Low Impact Expected,Goods Trade Balance,-59.3B,-62.3B,-64.5B
"Fri, Aug 26",8:30am,USD,Low Impact Expected,Prelim GDP Price Index q/q,2.3%,2.2%,2.2%
"Fri, Aug 26",8:30am,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,0.0%,0.1%,0.3%
"Fri, Aug 26",10:00am,USD,High Impact Expected,Fed Chair Yellen Speaks,,,
"Fri, Aug 26",10:00am,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,89.8,90.6,90.4
"Fri, Aug 26",10:00am,USD,Low Impact Expected,Revised UoM Inflation Expectations,2.5%,2.5%,
"Fri, Aug 26",10:30am,GBP,Medium Impact Expected,MPC Member Shafik Speaks,,,
"Fri, Aug 26",All Day,All,Medium Impact Expected,Jackson Hole Symposium,,,
