Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Fri, Nov 5",6:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.3%,0.2%,1.0%
"Fri, Nov 5",8:15am,GBP,Low Impact Expected,MPC Member Ramsden Speaks,,,
"Fri, Nov 5",8:30am,CAD,High Impact Expected,Employment Change,31.2K,42.0K,157.1K
"Fri, Nov 5",8:30am,CAD,High Impact Expected,Unemployment Rate,6.7%,6.8%,6.9%
"Fri, Nov 5",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.4%,0.4%,0.6%
"Fri, Nov 5",8:30am,USD,High Impact Expected,Non-Farm Employment Change,531K,455K,312K
"Fri, Nov 5",8:30am,USD,High Impact Expected,Unemployment Rate,4.6%,4.7%,4.8%
"Fri, Nov 5",9:00am,GBP,Low Impact Expected,MPC Member Tenreyro Speaks,,,
"Fri, Nov 5",10:00am,CAD,Medium Impact Expected,Ivey PMI,59.3,71.2,70.4
"Fri, Nov 5",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,29.9B,16.1B,13.8B
"Sat, Nov 6",11:01pm,CNY,Low Impact Expected,Trade Balance,546B,386B,433B
"Sat, Nov 6",11:02pm,CNY,Low Impact Expected,USD-Denominated Trade Balance,84.5B,64.0B,66.8B
"Sun, Nov 7",2:00am,CAD,Non-Economic,Daylight Saving Time Shift,,,
"Sun, Nov 7",2:00am,USD,Non-Economic,Daylight Saving Time Shift,,,
"Sun, Nov 7",6:50pm,JPY,Low Impact Expected,BOJ Summary of Opinions,,,
"Mon, Nov 8",12:00am,JPY,Low Impact Expected,Leading Indicators,99.7%,99.9%,101.3%
"Mon, Nov 8",1:45am,CHF,Low Impact Expected,Unemployment Rate,2.7%,2.7%,2.8%
"Mon, Nov 8",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,18.3,14.9,16.9
"Mon, Nov 8",All Day,EUR,Low Impact Expected,Eurogroup Meetings,,,
"Mon, Nov 8",9:00am,USD,Medium Impact Expected,FOMC Member Clarida Speaks,,,
"Mon, Nov 8",10:30am,USD,High Impact Expected,Fed Chair Powell Speaks,,,
"Mon, Nov 8",10:55am,USD,Low Impact Expected,FOMC Member Williams Speaks,,,
"Mon, Nov 8",12:00pm,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,
"Mon, Nov 8",12:00pm,USD,Medium Impact Expected,FOMC Member Bowman Speaks,,,
"Mon, Nov 8",1:50pm,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Mon, Nov 8",2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
"Mon, Nov 8",3:30pm,AUD,Low Impact Expected,NAB Business Confidence,21,10,
"Mon, Nov 8",4:00pm,USD,Low Impact Expected,FOMC Financial Stability Report,,,
"Mon, Nov 8",6:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.2%,0.6%,0.6%
"Mon, Nov 8",6:50pm,JPY,Low Impact Expected,Bank Lending y/y,0.9%,0.7%,0.6%
"Mon, Nov 8",6:50pm,JPY,Low Impact Expected,Current Account,0.76T,0.85T,0.88T
"Mon, Nov 8",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,-0.2%,1.1%,-0.6%
"Mon, Nov 8",10:35pm,JPY,Low Impact Expected,30-y Bond Auction,0.68|3.4,0.70|2.9,
"Tue, Nov 9",12:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,55.5,48.6,42.1
"Tue, Nov 9",2:05am,EUR,Low Impact Expected,German Trade Balance,13.2B,14.2B,14.0B
"Tue, Nov 9",2:45am,EUR,Low Impact Expected,French Trade Balance,-6.8B,-7.0B,-6.7B
"Tue, Nov 9",5:00am,EUR,Medium Impact Expected,ZEW Economic Sentiment,25.9,20.6,21.0
"Tue, Nov 9",5:00am,EUR,Medium Impact Expected,German ZEW Economic Sentiment,31.7,20.3,22.3
"Tue, Nov 9",All Day,EUR,Low Impact Expected,ECOFIN Meetings,,,
"Tue, Nov 9",6:00am,USD,Low Impact Expected,NFIB Small Business Index,98.2,99.4,99.1
"Tue, Nov 9",8:00am,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
"Tue, Nov 9",8:30am,USD,High Impact Expected,PPI m/m,0.6%,0.6%,0.5%
"Tue, Nov 9",8:30am,USD,Medium Impact Expected,Core PPI m/m,0.4%,0.5%,0.2%
"Tue, Nov 9",9:00am,USD,High Impact Expected,Fed Chair Powell Speaks,,,
"Tue, Nov 9",10:30am,GBP,Medium Impact Expected,MPC Member Broadbent Speaks,,,
"Tue, Nov 9",11:00am,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,
"Tue, Nov 9",11:35am,USD,Low Impact Expected,FOMC Member Daly Speaks,,,
"Tue, Nov 9",1:01pm,USD,Medium Impact Expected,10-y Bond Auction,1.44|2.4,1.58|2.6,
"Tue, Nov 9",5:45pm,CAD,High Impact Expected,BOC Gov Macklem Speaks,,,
"Tue, Nov 9",6:30pm,AUD,Low Impact Expected,Westpac Consumer Sentiment,0.6%,-1.5%,
"Tue, Nov 9",6:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,4.2%,4.0%,4.2%
"Tue, Nov 9",7:00pm,NZD,Low Impact Expected,Prelim ANZ Business Confidence,-18.1,-13.4,
"Tue, Nov 9",8:30pm,CNY,Low Impact Expected,CPI y/y,1.5%,1.4%,0.7%
"Tue, Nov 9",8:30pm,CNY,Low Impact Expected,PPI y/y,13.5%,12.2%,10.7%
"Wed, Nov 10",12:57am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,81.5%,71.9%,
"Wed, Nov 10",2:00am,EUR,Low Impact Expected,German Final CPI m/m,0.5%,0.5%,0.5%
"Wed, Nov 10",3:01am,CNY,Low Impact Expected,M2 Money Supply y/y,8.7%,8.3%,8.3%
"Wed, Nov 10",3:01am,CNY,Low Impact Expected,New Loans,826B,800B,1660B
"Wed, Nov 10",4:00am,EUR,Low Impact Expected,German Buba President Weidmann Speaks,,,
"Wed, Nov 10",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,0.1%,-0.1%,-0.3%
"Wed, Nov 10",5:36am,EUR,Low Impact Expected,German 10-y Bond Auction,-0.29|1.1,-0.16|1.1,
"Wed, Nov 10",8:30am,GBP,Low Impact Expected,MPC Member Tenreyro Speaks,,,
"Wed, Nov 10",8:30am,USD,High Impact Expected,Core CPI m/m,0.6%,0.4%,0.2%
"Wed, Nov 10",8:30am,USD,High Impact Expected,CPI m/m,0.9%,0.6%,0.4%
"Wed, Nov 10",8:30am,USD,High Impact Expected,CPI y/y,6.2%,5.9%,5.4%
"Wed, Nov 10",8:30am,USD,Medium Impact Expected,Unemployment Claims,267K,257K,271K
"Wed, Nov 10",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,1.4%,1.1%,1.1%
"Wed, Nov 10",10:00am,USD,Low Impact Expected,Mortgage Delinquencies,4.88%,5.47%,
"Wed, Nov 10",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,1.0M,1.6M,3.3M
"Wed, Nov 10",12:00pm,USD,Low Impact Expected,Natural Gas Storage,7B,9B,63B
"Wed, Nov 10",1:01pm,USD,Medium Impact Expected,30-y Bond Auction,1.94|2.2,2.05|2.4,
"Wed, Nov 10",2:00pm,USD,Low Impact Expected,Federal Budget Balance,-165.1B,-180.3B,-61.5B
"Wed, Nov 10",4:45pm,NZD,Medium Impact Expected,FPI m/m,-0.9%,0.5%,
"Wed, Nov 10",6:50pm,JPY,Low Impact Expected,PPI y/y,8.0%,6.9%,6.4%
"Wed, Nov 10",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,70%,65%,69%
"Wed, Nov 10",7:03pm,AUD,Low Impact Expected,MI Inflation Expectations,4.6%,3.6%,
"Wed, Nov 10",7:30pm,AUD,High Impact Expected,Employment Change,-46.3K,50.0K,-141.1K
"Wed, Nov 10",7:30pm,AUD,High Impact Expected,Unemployment Rate,5.2%,4.8%,4.6%
"Thu, Nov 11",2:00am,GBP,Medium Impact Expected,Prelim GDP q/q,1.3%,1.5%,5.5%
"Thu, Nov 11",2:00am,GBP,Low Impact Expected,Construction Output m/m,1.3%,0.2%,-0.7%
"Thu, Nov 11",2:00am,GBP,Low Impact Expected,GDP m/m,0.6%,0.4%,0.2%
"Thu, Nov 11",2:00am,GBP,Low Impact Expected,Goods Trade Balance,-14.7B,-14.3B,-13.7B
"Thu, Nov 11",2:00am,GBP,Low Impact Expected,Index of Services 3m/3m,1.6%,1.9%,3.5%
"Thu, Nov 11",2:00am,GBP,Low Impact Expected,Industrial Production m/m,-0.4%,0.2%,1.0%
"Thu, Nov 11",2:00am,GBP,Low Impact Expected,Manufacturing Production m/m,-0.1%,0.2%,0.3%
"Thu, Nov 11",2:00am,GBP,Low Impact Expected,Prelim Business Investment q/q,0.4%,3.5%,4.5%
"Thu, Nov 11",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Thu, Nov 11",4:00am,EUR,Low Impact Expected,ECB Economic Bulletin,,,
"Thu, Nov 11",5:00am,EUR,Medium Impact Expected,EU Economic Forecasts,,,
"Thu, Nov 11",5:45am,GBP,Low Impact Expected,MPC Member Mann Speaks,,,
"Thu, Nov 11",7:58am,GBP,Low Impact Expected,NIESR GDP Estimate,1.0%,1.3%,
"Thu, Nov 11",All Day,CAD,Non-Economic,Bank Holiday,,,
"Thu, Nov 11",All Day,USD,Non-Economic,Bank Holiday,,,
"Thu, Nov 11",12:30pm,CHF,Medium Impact Expected,Gov Board Member Maechler Speaks,,,
"Thu, Nov 11",4:30pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,54.3,51.6,
"Fri, Nov 12",2:00am,EUR,Low Impact Expected,German WPI m/m,1.6%,0.6%,0.8%
"Fri, Nov 12",2:30am,CHF,Low Impact Expected,PPI m/m,0.6%,0.4%,0.2%
"Fri, Nov 12",5:00am,EUR,Low Impact Expected,Industrial Production m/m,-0.2%,-0.5%,-1.7%
"Fri, Nov 12",All Day,EUR,Low Impact Expected,ECOFIN Meetings,,,
"Fri, Nov 12",9:00am,GBP,Low Impact Expected,MPC Member Haskel Speaks,,,
"Fri, Nov 12",10:00am,USD,Medium Impact Expected,JOLTS Job Openings,10.44M,10.02M,10.63M
"Fri, Nov 12",10:00am,USD,Medium Impact Expected,Prelim UoM Consumer Sentiment,66.8,72.5,71.7
"Fri, Nov 12",10:00am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,4.9%,4.8%,
"Fri, Nov 12",12:10pm,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
"Sun, Nov 14",4:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,44.6,46.5,
"Sun, Nov 14",4:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,-13.7%,-91.1%,
"Sun, Nov 14",6:50pm,JPY,Low Impact Expected,Prelim GDP Price Index y/y,-1.1%,-1.2%,-1.1%
"Sun, Nov 14",6:50pm,JPY,Low Impact Expected,Prelim GDP q/q,-0.8%,-0.2%,0.5%
"Sun, Nov 14",7:01pm,GBP,Low Impact Expected,Rightmove HPI m/m,-0.6%,1.8%,
"Sun, Nov 14",7:30pm,AUD,Low Impact Expected,RBA Assist Gov Ellis Speaks,,,
"Sun, Nov 14",8:30pm,CNY,Low Impact Expected,New Home Prices m/m,-0.25%,-0.08%,
"Sun, Nov 14",9:00pm,CNY,Medium Impact Expected,Retail Sales y/y,4.9%,3.8%,4.4%
"Sun, Nov 14",9:00pm,CNY,Low Impact Expected,Fixed Asset Investment ytd/y,6.1%,6.3%,7.3%
"Sun, Nov 14",9:00pm,CNY,Low Impact Expected,Industrial Production y/y,3.5%,3.0%,3.1%
"Sun, Nov 14",9:00pm,CNY,Low Impact Expected,Unemployment Rate,4.9%,4.9%,4.9%
"Sun, Nov 14",11:30pm,JPY,Low Impact Expected,Revised Industrial Production m/m,-5.4%,-5.4%,-5.4%
"Mon, Nov 15",3:14am,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,17.8%,19.6%,
"Mon, Nov 15",4:30am,GBP,Low Impact Expected,MPC Member Haskel Speaks,,,
"Mon, Nov 15",5:00am,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
"Mon, Nov 15",5:00am,EUR,Low Impact Expected,Trade Balance,6.1B,12.5B,9.7B
"Mon, Nov 15",8:30am,CAD,Low Impact Expected,Manufacturing Sales m/m,-3.0%,-3.0%,1.1%
"Mon, Nov 15",8:30am,CAD,Low Impact Expected,Wholesale Sales m/m,1.0%,1.1%,0.7%
"Mon, Nov 15",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,30.9,22.1,19.8
"Mon, Nov 15",9:30am,GBP,High Impact Expected,Monetary Policy Report Hearings,,,
"Mon, Nov 15",7:30pm,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
"Mon, Nov 15",7:45pm,USD,Low Impact Expected,President Biden Speaks,,,
"Mon, Nov 15",9:30pm,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
"Mon, Nov 15",11:30pm,JPY,Low Impact Expected,Tertiary Industry Activity m/m,0.5%,0.9%,-1.1%
"Tue, Nov 16",2:00am,GBP,Low Impact Expected,Average Earnings Index 3m/y,5.8%,5.5%,7.2%
"Tue, Nov 16",2:00am,GBP,Low Impact Expected,Claimant Count Change,-14.9K,-39.2K,-85.9K
"Tue, Nov 16",2:00am,GBP,Low Impact Expected,Unemployment Rate,4.3%,4.4%,4.5%
"Tue, Nov 16",2:45am,EUR,Low Impact Expected,French Final CPI m/m,0.4%,0.4%,0.4%
"Tue, Nov 16",5:00am,EUR,Low Impact Expected,Flash Employment Change q/q,0.9%,0.6%,0.7%
"Tue, Nov 16",5:00am,EUR,Low Impact Expected,Flash GDP q/q,2.2%,2.2%,2.2%
"Tue, Nov 16",8:15am,CAD,Low Impact Expected,Housing Starts,237K,254K,250K
"Tue, Nov 16",8:30am,USD,High Impact Expected,Core Retail Sales m/m,1.7%,1.0%,0.7%
"Tue, Nov 16",8:30am,USD,High Impact Expected,Retail Sales m/m,1.7%,1.3%,0.8%
"Tue, Nov 16",8:30am,USD,Low Impact Expected,Import Prices m/m,1.2%,1.0%,0.4%
"Tue, Nov 16",9:15am,USD,Medium Impact Expected,Industrial Production m/m,1.6%,0.9%,-1.3%
"Tue, Nov 16",9:15am,USD,Low Impact Expected,Capacity Utilization Rate,76.4%,75.9%,75.2%
"Tue, Nov 16",9:41am,NZD,Low Impact Expected,GDT Price Index,1.9%,4.3%,
"Tue, Nov 16",10:00am,USD,Low Impact Expected,Business Inventories m/m,0.7%,0.6%,0.8%
"Tue, Nov 16",10:00am,USD,Low Impact Expected,NAHB Housing Market Index,83,80,80
"Tue, Nov 16",11:10am,EUR,Low Impact Expected,ECB President Lagarde Speaks,,,
"Tue, Nov 16",12:00pm,CAD,Low Impact Expected,Gov Council Member Schembri Speaks,,,
"Tue, Nov 16",1:30pm,USD,Low Impact Expected,FOMC Member Barkin Speaks,,,
"Tue, Nov 16",1:30pm,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,
"Tue, Nov 16",3:30pm,USD,Low Impact Expected,FOMC Member Daly Speaks,,,
"Tue, Nov 16",4:00pm,USD,Low Impact Expected,TIC Long-Term Purchases,26.3B,64.1B,79.3B
"Tue, Nov 16",4:45pm,NZD,Low Impact Expected,PPI Input q/q,1.6%,1.7%,3.0%
"Tue, Nov 16",4:45pm,NZD,Low Impact Expected,PPI Output q/q,1.8%,1.4%,2.6%
"Tue, Nov 16",6:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.2%,0.0%,
"Tue, Nov 16",6:50pm,JPY,Low Impact Expected,Core Machinery Orders m/m,0.0%,1.4%,-2.4%
"Tue, Nov 16",6:50pm,JPY,Low Impact Expected,Trade Balance,-0.44T,-0.60T,-0.61T
"Tue, Nov 16",7:30pm,AUD,Low Impact Expected,Wage Price Index q/q,0.6%,0.6%,0.4%
"Tue, Nov 16",8:20pm,EUR,Low Impact Expected,ECB President Lagarde Speaks,,,
"Wed, Nov 17",2:00am,GBP,High Impact Expected,CPI y/y,4.2%,3.9%,3.1%
"Wed, Nov 17",2:00am,GBP,Low Impact Expected,Core CPI y/y,3.4%,3.1%,2.9%
"Wed, Nov 17",2:00am,GBP,Low Impact Expected,RPI y/y,6.0%,5.7%,4.9%
"Wed, Nov 17",2:02am,GBP,Low Impact Expected,PPI Input m/m,1.4%,1.1%,0.8%
"Wed, Nov 17",2:02am,GBP,Low Impact Expected,PPI Output m/m,1.1%,0.7%,0.7%
"Wed, Nov 17",4:00am,EUR,Medium Impact Expected,ECB Financial Stability Review,,,
"Wed, Nov 17",4:02am,EUR,Low Impact Expected,Italian Trade Balance,2.45B,2.07B,1.32B
"Wed, Nov 17",4:30am,GBP,Low Impact Expected,HPI y/y,11.8%,11.5%,10.2%
"Wed, Nov 17",5:00am,EUR,Low Impact Expected,Final Core CPI y/y,2.0%,2.1%,2.1%
"Wed, Nov 17",5:00am,EUR,Low Impact Expected,Final CPI y/y,4.1%,4.1%,4.1%
"Wed, Nov 17",5:35am,EUR,Low Impact Expected,German 30-y Bond Auction,0.08|1.1,0.35|2.0,
"Wed, Nov 17",8:30am,CAD,High Impact Expected,CPI m/m,0.7%,0.7%,0.2%
"Wed, Nov 17",8:30am,CAD,Medium Impact Expected,Common CPI y/y,1.8%,1.9%,1.8%
"Wed, Nov 17",8:30am,CAD,Medium Impact Expected,Median CPI y/y,2.9%,2.9%,2.9%
"Wed, Nov 17",8:30am,CAD,Medium Impact Expected,Trimmed CPI y/y,3.3%,3.4%,3.3%
"Wed, Nov 17",8:30am,USD,Low Impact Expected,Building Permits,1.65M,1.63M,1.59M
"Wed, Nov 17",8:30am,USD,Low Impact Expected,Housing Starts,1.52M,1.58M,1.53M
"Wed, Nov 17",8:32am,CAD,Low Impact Expected,Core CPI m/m,0.6%,0.3%,
"Wed, Nov 17",9:10am,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
"Wed, Nov 17",9:30am,GBP,Low Impact Expected,CB Leading Index m/m,0.1%,0.1%,
"Wed, Nov 17",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-2.1M,1.0M,1.0M
"Wed, Nov 17",11:00am,USD,Low Impact Expected,FOMC Member Bowman Speaks,,,
"Wed, Nov 17",12:40pm,USD,Low Impact Expected,FOMC Member Daly Speaks,,,
"Wed, Nov 17",12:40pm,USD,Low Impact Expected,FOMC Member Waller Speaks,,,
"Wed, Nov 17",4:05pm,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Wed, Nov 17",4:10pm,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,
"Wed, Nov 17",9:00pm,NZD,Medium Impact Expected,Inflation Expectations q/q,2.96%,2.27%,
"Wed, Nov 17",11:00pm,AUD,Low Impact Expected,RBA Assist Gov Ellis Speaks,,,
"Thu, Nov 18",2:00am,CHF,Low Impact Expected,Trade Balance,5.65B,4.90B,5.01B
"Thu, Nov 18",4:49am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,0.47|1.4,0.48|1.3,
"Thu, Nov 18",8:00am,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,
"Thu, Nov 18",8:30am,CAD,Low Impact Expected,Foreign Securities Purchases,20.02B,20.05B,22.74B
"Thu, Nov 18",8:30am,USD,Medium Impact Expected,Philly Fed Manufacturing Index,39.0,24.2,23.8
"Thu, Nov 18",8:30am,USD,Medium Impact Expected,Unemployment Claims,268K,260K,269K
"Thu, Nov 18",8:35am,CAD,Low Impact Expected,ADP Non-Farm Employment Change,65.8K,41.0K,
"Thu, Nov 18",9:30am,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
"Thu, Nov 18",10:00am,USD,Low Impact Expected,CB Leading Index m/m,0.9%,0.8%,0.1%
"Thu, Nov 18",10:30am,USD,Low Impact Expected,Natural Gas Storage,26B,25B,7B
"Thu, Nov 18",2:00pm,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Thu, Nov 18",3:30pm,USD,Low Impact Expected,FOMC Member Daly Speaks,,,
"Thu, Nov 18",6:30pm,JPY,Low Impact Expected,National Core CPI y/y,0.1%,0.1%,0.1%
"Thu, Nov 18",7:01pm,GBP,Low Impact Expected,GfK Consumer Confidence,-14,-18,-17
"Thu, Nov 18",9:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,-5.6%,-12.8%,
"Fri, Nov 19",2:00am,EUR,Low Impact Expected,German PPI m/m,3.8%,2.0%,2.3%
"Fri, Nov 19",2:00am,GBP,Medium Impact Expected,Retail Sales m/m,0.8%,0.5%,0.0%
"Fri, Nov 19",2:00am,GBP,Low Impact Expected,Public Sector Net Borrowing,18.0B,12.2B,19.9B
"Fri, Nov 19",3:30am,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
"Fri, Nov 19",4:00am,EUR,Low Impact Expected,Current Account,18.7B,16.2B,17.1B
"Fri, Nov 19",7:00am,GBP,Low Impact Expected,MPC Member Pill Speaks,,,
"Fri, Nov 19",8:00am,EUR,Low Impact Expected,German Buba President Weidmann Speaks,,,
"Fri, Nov 19",8:30am,CAD,Medium Impact Expected,Core Retail Sales m/m,-0.2%,-1.0%,2.6%
"Fri, Nov 19",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,-0.6%,-1.6%,1.8%
"Fri, Nov 19",8:30am,CAD,Low Impact Expected,NHPI m/m,0.9%,0.5%,0.4%
"Fri, Nov 19",10:45am,USD,Medium Impact Expected,FOMC Member Waller Speaks,,,
"Fri, Nov 19",12:15pm,USD,Medium Impact Expected,FOMC Member Clarida Speaks,,,
"Sun, Nov 21",8:30pm,CNY,Medium Impact Expected,1-y Loan Prime Rate,3.85%,3.85%,3.85%
"Sun, Nov 21",8:30pm,CNY,Medium Impact Expected,5-y Loan Prime Rate,4.65%,4.65%,4.65%
"Mon, Nov 22",6:00am,EUR,Low Impact Expected,German Buba Monthly Report,,,
"Mon, Nov 22",9:59am,EUR,Low Impact Expected,Consumer Confidence,-7,-5,-5
"Mon, Nov 22",10:00am,USD,Low Impact Expected,Existing Home Sales,6.34M,6.20M,6.29M
